,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
1351,"('glytyr_e', 'glytyr_c')","('duri_e', 'duri_c')",,"('zn2_e', 'zn2_c')","('4per_c', 'e4p_c')","('12dgr161_c', 'pa161_c')","('7mocACP_c', '9m3odcaACP_c')","('mmcoa_R_c', 'succoa_c')","('gar_c', 'fgam_c')","('uri_c', 'dudp_c')"
1352,"('acorn_c', 'orn_c')","('gggagicolipa_c', 'colipa_c')",,"('zn2_e', 'k_e')","('1itdecg3p_c', 'pai14_c')","('idp_c', 'itp_c')","('4m3opentACP_c', '4m3hpentACP_c')","('phyQ_c', 'dmphqno_c')","('nac_c', 'nicrnt_c')","('uri_c', 'idp_c')"
1353,"('acorn_c', 'ac_c')","('isocapr_e', 'isocapr_c')",,"('dtmp_c', 'dtdp_c')","('10mundecACP_c', '12m3otridecACP_c')","('12dgr140_c', 'pa140_c')","('ps140_c', 'pe140_c')","('rmn_e', 'rmn_c')","('nac_c', 'nicrns_c')","('pgi16_c', 'glyc_c')"
1354,"('pai16_c', 'cdpdihdecg_c')","('clpni16_c', 'pgi16_c')",,"('2aobut_c', 'aact_c')","('2agpe141_c', 'ttdcea_c')","('air_c', 'o2_c')","('uri_c', 'dtdp_c')","('6m3oocACP_c', '6m3hocACP_c')","('nac_c', 'nac_e')","('pgi16_c', 'clpni16_c')"
1355,"('ncam_c', 'rnam_c')","('ncam_c', 'rnam_c')",,"('3hmp_c', '2mop_c')","('2agpe141_c', 'g3pe_c')","('air_c', '5aizc_c')","('uri_c', 'gdp_c')","('3pg_c', '3php_c')","('nac_e', 'nac_c')","('pppg9_c', 'ppp9_c')"
1356,"('ncam_c', 'nac_c')","('4m3opentACP_c', '4m3hpentACP_c')",,"('glycys_c', 'cys_L_c')","('mg2_e', 'mg2_c')","('air_c', '4ahmmp_c')","('uri_c', 'ump_c')","('3pg_c', '2pg_c')","('iasp_c', 'quln_c')","('pppg9_c', 'succ_c')"
1357,"('damp_c', 'dadp_c')","('butpi_c', 'but_c')",,"('3hhcoa_c', '3ohcoa_c')","('glyleu_c', 'leu_L_c')","('air_c', 'gcald_c')","('uri_c', 'uri_e')","('3pg_c', '13dpg_c')","('btn_e', 'btn_c')","('octdp_c', '2dmmql8_c')"
1358,"('damp_c', 'dad_2_c')","('lipa_c', 'hlipa_c')",,"('3hhcoa_c', 'hx2coa_c')","('glymet_e', 'glymet_c')","('uaaGgla_c', 'uaaGgtla_c')","('uri_c', 'idp_c')","('arab_L_c', 'rbl_L_c')","('btal_c', 'btoh_c')","('rmn_e', 'rmn_c')"
1359,"('cys_L_e', 'cys_L_c')","('cytd_e', 'cytd_c')",,"('glx_c', 'oxa_c')","('glymet_c', 'met_L_c')","('2dr5p_c', 'g3p_c')","('arab_L_e', 'arab_L_c')","('glycogenb_c', 'glycogen_c')","('cit_e', 'fe3_c')","('2mecdp_c', 'h2mb4p_c')"
1360,"('uama_c', 'uamag_c')","('thdp_c', 'sl2a6o_c')",,"('1agpg120_c', 'g3pg_c')","('fa4_c', 'aipdcoa_c')","('2dr5p_c', 'acald_c')","('pgpi15_c', 'pgi15_c')","('asn_L_e', 'asn_L_c')","('cit_e', 'cit_c')","('pgi14_c', 'glyc_c')"
1361,"('b2coa_c', 'btcoa_c')","('ru5p_L_c', 'xu5p_L_c')",,"('1agpg120_c', 'ddca_c')","('1hdecg3p_c', 'ihdcoa_c')","('2dr5p_c', '2dr1p_c')","('pppg9_c', 'ppp9_c')","('5hxudidzcba_c', 'alltn_R_c')","('orn_e', 'orn_c')","('pgi14_c', 'clpni14_c')"
1362,"('rbl_D_c', 'ru5p_D_c')","('xu5p_L_c', 'ru5p_L_c')",,"('udpgal_c', 'udpg_c')","('1hdecg3p_c', 'hdca_c')","('cd2_c', 'cd2_e')","('pppg9_c', 'succ_c')","('5hxudidzcba_c', 'alltn_c')","('madg_c', 'meoh_c')","('clpni14_c', 'pgi14_c')"
1363,"('skm5p_c', '3psme_c')","('thex2eACP_c', 'hexACP_c')",,"('udpgal_c', 'gal1p_c')","('1hdecg3p_c', 'pa160_c')","('alaglu_e', 'alaglu_c')","('octdp_c', '2dmmql8_c')","('alltn_R_c', 'C11821_c')","('madg_c', 'glc_D_c')","('idp_c', 'itp_c')"
1364,"('uamag_c', 'ugmd_c')","('23dhdp_c', 'thdp_c')",,"('pgp180_c', 'pg180_c')","('ps120_c', 'pe120_c')","('acmana_c', 'acmanap_c')","('2mecdp_c', 'h2mb4p_c')","('ipdcoa_c', 'fa3_c')","('1itdecg3p_c', 'pai14_c')","('isoval_c', 'isoval_e')"
1365,"('2odecg3p_c', 'ocdca_c')","('lys_L_e', 'lys_L_c')",,"('5mta_c', 'ade_c')","('hisp_c', 'histd_c')","('1agpg161_c', 'g3pg_c')","('pgi14_c', 'glyc_c')","('ipdcoa_c', '13mmyrsACP_c')","('dmphqno_c', 'dhna_c')","('14mtpalm2eACP_c', '14mpalmACP_c')"
1366,"('2agpe180_c', 'g3pe_c')","('rdmbzi_c', 'adocbl_c')",,"('5mta_c', '5mtr_c')","('hisp_c', 'imacp_c')","('1agpg161_c', 'hdcea_c')","('pgi14_c', 'clpni14_c')","('ipdcoa_c', 'pai15_c')","('dmphqno_c', 'ahcys_c')","('ara5p_c', 'kdo8p_c')"
1367,"('2agpe180_c', 'ocdca_c')","('rdmbzi_c', 'gmp_c')",,"('ade_c', 'ahcys_c')","('din_c', 'hxan_c')","('2agpg161_c', 'g3pg_c')","('clpni14_c', 'pgi14_c')","('phphhlipa_c', 'kphphhlipa_c')","('dmphqno_c', 'phyQ_c')","('ara5p_c', 'ru5p_D_c')"
1368,"('focytC_c', 'ficytC_c')","('lipidX_c', 'lipidAds_c')",,"('ade_c', 'dad_2_c')","('din_c', '2dr1p_c')","('2agpg161_c', 'hdcea_c')","('idp_c', 'itp_c')","('12mtridecACP_c', 'itdcoa_c')","('dmphqno_c', 'phyldpp_c')","('ttdca_c', 'tdcoa_c')"
1369,"('focytC_c', 'lac_L_c')","('lipidX_c', 'udp_c')",,"('ade_c', 'adn_c')","('fe3_e', 'fe3_c')","('pre4_c', 'ahcys_c')","('isoval_c', 'isoval_e')","('12mtridecACP_c', '14m3opentdecACP_c')","('mg2_e', 'mg2_c')","('ttdca_c', 'ttdca_e')"
1370,"('fcl_L_c', 'fc1p_c')","('pai16_c', 'cdpdihdecg_c')",,"('3opalmACP_c', '3hpalmACP_c')","('2agpg181_c', 'g3pg_c')","('pre4_c', 'pre5_c')","('14mtpalm2eACP_c', '14mpalmACP_c')","('actACP_c', '3haACP_c')","('glyleu_c', 'leu_L_c')","('glyphe_c', 'phe_L_c')"
1371,"('fcl_L_c', 'fuc_L_c')","('4per_c', 'e4p_c')",,"('pa160_c', 'cdpdhdecg_c')","('2agpg181_c', 'ocdcea_c')","('pydxn_c', 'pdx5p_c')","('ara5p_c', 'kdo8p_c')","('3haACP_c', 'but2eACP_c')","('glymet_c', 'met_L_c')","('phe_L_c', 'glyphe_c')"
1372,"('anth_c', 'pran_c')","('mmcoa_R_c', 'succoa_c')",,"('2ombz_c', 'ahcys_c')","('3hmrsACP_c', '3omrsACP_c')","('phphhlipa_c', 'kphphhlipa_c')","('ara5p_c', 'ru5p_D_c')","('3haACP_c', 'actACP_c')","('fa4_c', 'aipdcoa_c')","('phe_L_c', 'phpyr_c')"
1373,"('gal1a3acgal_e', 'gal_e')","('mmcoa_R_c', 'mmcoa_S_c')",,"('2ombz_c', '2ommb_c')","('3hmrsACP_c', 'tmrs2eACP_c')","('4pasp_c', 'aspsa_c')","('ttdca_c', 'tdcoa_c')","('rnam_c', 'r1p_c')","('ppa_e', 'ppa_c')","('ai15tcaglc_c', 'ai15tca1_c')"
1374,"('gal1a3acgal_e', 'acgal_e')","('12mtmrs2eACP_c', '12mmyrsACP_c')",,"('12dgr181_c', 'pa181_c')","('6mocACP_c', '8m3odcaACP_c')","('1ihpdecg3p_c', 'pai17_c')","('ttdca_c', 'ttdca_e')","('rnam_c', 'ncam_c')","('core3_e', 'acgam_e')","('dttp_c', 'dtdp_c')"
1375,"('dhnpt_c', 'gcald_c')","('acgam1p_c', 'uacgam_c')",,"('udcpp_c', 'prl45tca_c')","('pgi15_c', 'glyc_c')","('uama_c', 'uamag_c')","('glyphe_c', 'phe_L_c')","('glypro_c', 'pro_L_c')","('core3_e', 'Tn_antigen_e')","('dttp_c', 'ump_c')"
1376,"('dhnpt_c', '2ahhmp_c')","('thymd_e', 'thymd_c')",,"('udcpp_c', 'ump_c')","('pgi15_c', 'clpni15_c')","('4ahmmp_c', '4ampm_c')","('phe_L_c', 'glyphe_c')","('pai15_c', 'cdpdipdecg_c')","('ps120_c', 'pe120_c')","('dttp_c', 'cmp_c')"
1377,"('udpacgal_c', 'uacgam_c')","('phe_L_e', 'phe_L_c')",,"('udcpp_c', 'prl45tcaala_c')","('1agpg141_c', 'ttdcea_c')","('cdpdaipdecg_c', 'pgpai15_c')","('phe_L_c', 'phpyr_c')","('cdpdhdecg_c', 'pgp160_c')","('kphphhlipa_c', 'dtdp_c')","('dttp_c', 'dtdpglu_c')"
1378,"('alagln_e', 'alagln_c')","('ps161_c', 'pe161_c')",,"('udcpp_c', 'prl45tcaglc_c')","('1agpg141_c', 'g3pg_c')","('cbl1_e', 'cbl1_c')","('ai15tcaglc_c', 'ai15tca1_c')","('cdpdhdecg_c', 'ps160_c')","('kphphhlipa_c', 'icolipa_c')","('xylu_D_c', 'xyl_D_c')"
1379,"('pg180_c', 'glyc_c')","('gsn_e', 'gsn_c')",,"('udcpp_c', 'unaga_c')","('phpyr_c', 'phe_L_c')","('10mddcaACP_c', '12m3omyrsACP_c')","('cbp_c', 'cbasp_c')","('5m3hhexACP_c', '5m3ohexACP_c')","('hisp_c', 'histd_c')","('xylu_D_c', 'xu5p_D_c')"
1380,"('pg180_c', 'clpn180_c')","('thymd_c', 'dtmp_c')",,"('udcpp_c', 'uaGgla_c')","('occoa_c', '3odcoa_c')","('clpni14_c', 'pgi14_c')","('cbp_c', 'succitr_L_c')","('5m3hhexACP_c', '5mthex2eACP_c')","('hisp_c', 'imacp_c')","('gncore1_rl_e', 'acgam_e')"
1381,"('phe_L_e', 'phe_L_c')","('thymd_c', 'thymd_e')",,"('udcpp_c', 'uagmda_c')","('10m3hddcaACP_c', '10mtddec2eACP_c')","('cellb_e', 'cellb_c')","('cbp_c', 'Naccitr_L_c')","('hcys_L_c', 'tsul_c')","('HC01104_c', 'pnp_c')","('gncore1_rl_e', 'gal1b3acgal_e')"
1382,"('myrsACP_c', 'ACP_c')","('quln_c', 'nicrnt_c')",,"('3dhsk_c', 'skm_c')","('10m3hddcaACP_c', '10m3oddcaACP_c')","('indpyr_c', 'trp_L_c')","('dttp_c', 'dtdp_c')","('hcys_L_c', 'thf_c')","('din_c', 'hxan_c')","('stcoa_c', 'ocdcaACP_c')"
1383,"('myrsACP_c', 'pa140_c')","('mthgxl_c', 'lgt_S_c')",,"('3h3mop_c', '2ahbut_c')","('ps161_c', 'pe161_c')","('cys_L_e', 'cys_L_c')","('dttp_c', 'ump_c')","('hcys_L_c', 'met_L_c')","('din_c', '2dr1p_c')","('stcoa_c', 'pa180_c')"
1384,"('1aipdecg3p_c', 'paai15_c')","('13mmyrsACP_c', 'ipdcoa_c')",,"('3h3mop_c', '23dhmp_c')","('metsox_R_L_e', 'metsox_R_L_c')","('2h3oppan_c', 'glyc_R_c')","('dttp_c', 'dtdpglu_c')","('hcys_L_c', 'trdrd_c')","('fe3_e', 'fe3_c')","('stcoa_c', 'ocdca_c')"
1385,"('leu_L_e', 'leu_L_c')","('13mmyrsACP_c', '15m3opalmACP_c')",,"('23dhmp_c', '3mop_c')","('2dr1p_c', 'dgsn_c')","('2odec11eg3p_c', 'ocdcea_c')","('xylu_D_c', 'xyl_D_c')","('hcys_L_c', 'ahcys_c')","('fe3_e', 'cit_c')","('1pipdn2c_c', '6a2ohxnt_c')"
1386,"('1ihpdecg3p_c', 'pai17_c')","('psi15_c', 'pei15_c')",,"('23dhmp_c', '2ahbut_c')","('2dr1p_c', 'dad_2_c')","('for_e', 'for_c')","('xylu_D_c', 'xu5p_D_c')","('hcys_L_c', 'achms_c')","('pgi15_c', 'glyc_c')","('12dgr180_c', 'pa180_c')"
1387,"('clpn180_c', 'pg180_c')","('drib_c', '2dr5p_c')",,"('23dhmp_c', '3h3mop_c')","('2dr1p_c', 'duri_c')","('fgam_c', 'fpram_c')","('sucorn_c', 'succitr_L_c')","('hcys_L_c', 'cyst_L_c')","('pgi15_c', 'clpni15_c')","('pnto_R_c', '4ppan_c')"
1388,"('5mthf_c', 'mlthf_c')","('6m3oocACP_c', '6m3hocACP_c')",,"('glyasn_c', 'asn_L_c')","('2dr1p_c', '2dr5p_c')","('6mheptACP_c', '8m3ononACP_c')","('succitr_L_c', 'succ_c')","('g3pe_c', 'glyc3p_c')","('acmama_c', 'acmam_c')","('hdcoa_c', 'hdcea_c')"
1389,"('2ahhmp_c', 'dhpt_c')","('h2_c', 'q8h2_c')",,"('fol_e', 'fol_c')","('2dr1p_c', 'din_c')","('cdpdtdecg_c', 'pgp140_c')","('succitr_L_c', 'citr_L_c')","('g3pe_c', 'etha_c')","('phpyr_c', 'phe_L_c')","('3psme_c', 'chor_c')"
1390,"('2ahhmp_c', '2ahhmd_c')","('h2_c', 'h2_e')",,"('sql_c', 'frdp_c')","('fa1_c', 'itdcoa_c')","('2ddglcn_c', '2ddg6p_c')","('gncore1_rl_e', 'acgam_e')","('fpram_c', 'air_c')","('sTn_antigen_e', 'acnam_e')","('3psme_c', 'pep_c')"
1391,"('clpni17_c', 'pgi17_c')","('h2_e', 'h2_c')",,"('rib_D_c', 'r5p_c')","('dtdprmn_c', 'dtdp4d6dm_c')","('2ddg6p_c', 'g3p_c')","('gncore1_rl_e', 'gal1b3acgal_e')","('15mpalmACP_c', 'ihpdcoa_c')","('sTn_antigen_e', 'Tn_antigen_e')","('3psme_c', 'skm5p_c')"
1392,"('23dhmb_c', '3mob_c')","('3ophb_c', '2oph_c')",,"('3mbutACP_c', '5m3ohexACP_c')","('copre6_c', 'codhpre6_c')","('3hmrsACP_c', 'u23ga_c')","('stcoa_c', 'ocdcaACP_c')","('ihpdcoa_c', '15mpalmACP_c')","('10m3hddcaACP_c', '10mtddec2eACP_c')","('ser_L_e', 'ser_L_c')"
1393,"('23dhmb_c', 'alac_S_c')","('26dap_LL_c', '26dap_M_c')",,"('3mbutACP_c', 'ivcoa_c')","('1pyr5c_c', 'pro_L_c')","('3hmrsACP_c', '3omrsACP_c')","('stcoa_c', 'pa180_c')","('ihpdcoa_c', 'fa11_c')","('10m3hddcaACP_c', '10m3oddcaACP_c')","('1tdec7eg3p_c', 'pa141_c')"
1394,"('23dhmb_c', '33hmeoxobut_c')","('2pglyc_c', 'glyclt_c')",,"('3hhdcoa_c', '3ohdcoa_c')","('3hmp_c', '2mop_c')","('3hmrsACP_c', 'u3aga_c')","('stcoa_c', 'ocdca_c')","('ihpdcoa_c', 'pai17_c')","('ps161_c', 'pe161_c')","('13mtmrs2eACP_c', '13mmyrsACP_c')"
1395,"('uGgla_c', 'ump_c')","('btamp_c', 'btn_c')",,"('3hhdcoa_c', 'hdd2coa_c')","('glycys_c', 'cys_L_c')","('3hmrsACP_c', 'tmrs2eACP_c')","('1pipdn2c_c', '6a2ohxnt_c')","('12m3hmyrsACP_c', '12m3omyrsACP_c')","('2dr1p_c', 'dgsn_c')","('alltn_c', 'C11821_c')"
1396,"('uGgla_c', 'uaGgla_c')","('5fthf_c', 'methf_c')",,"('lac_D_e', 'lac_D_c')","('3hhcoa_c', '3ohcoa_c')","('pydx_c', 'pydx5p_c')","('pnto_R_c', '4ppan_c')","('12m3hmyrsACP_c', '12mtmrs2eACP_c')","('2dr1p_c', 'dad_2_c')","('core5_e', 'acgal_e')"
1397,"('pai17_c', 'cdpdihpdecg_c')","('co1dam_c', 'pppi_c')",,"('apoC_Lys_btn_c', 'btn_co2_c')","('3hhcoa_c', 'hx2coa_c')","('pydx_c', 'pydx_e')","('hdcoa_c', 'hdcea_c')","('12mtmrs2eACP_c', '12mmyrsACP_c')","('2dr1p_c', 'duri_c')","('core5_e', 'Tn_antigen_e')"
1398,"('glutrna_c', 'glu1sa_c')","('co1dam_c', 'adcobdam_c')",,"('aso4_c', 'aso4_e')","('glu_L_e', 'na1_c')","('23ccmp_c', '3cmp_c')","('3psme_c', 'chor_c')","('7mocACP_c', '9m3odcaACP_c')","('2dr1p_c', 'din_c')","('agam1b3agal_e', 'acgam_e')"
1399,"('glutrna_c', 'trnaglu_c')","('mqn7_e', 'mqn7_c')",,"('aso4_e', 'aso4_c')","('na1_c', 'gal_e')","('copre8_c', 'cobya_c')","('3psme_c', 'pep_c')","('4m3opentACP_c', '4m3hpentACP_c')","('fa1_c', 'itdcoa_c')","('agam1b3agal_e', 'acgal_e')"
1400,"('mi3p_D_c', 'inost_c')","('7mocACP_c', '9m3odcaACP_c')",,"('prbamp_c', 'prfp_c')","('na1_c', 'na1_e')","('met_L_e', 'met_L_c')","('3psme_c', 'skm5p_c')","('pre3b_c', 'ahcys_c')","('dtdprmn_c', 'dtdp_c')","('phyldpp_c', 'dmphqno_c')"
1401,"('1agpe161_c', 'g3pe_c')","('tddec2eACP_c', 'ddcaACP_c')",,"('prfp_c', 'prlp_c')","('na1_c', 'pro_L_e')","('4mpetz_c', 'thmmp_c')","('1tdec7eg3p_c', 'pa141_c')","('pre3b_c', 'pre4_c')","('dtdprmn_c', 'icolipa_c')","('metsox_S_L_c', 'trdox_c')"
1402,"('1agpe161_c', 'hdcea_c')","('b2coa_c', 'btcoa_c')",,"('3odcoa_c', '3hdcoa_c')","('1agpg120_c', 'g3pg_c')","('10m3hddcaACP_c', '10m3oddcaACP_c')","('13mtmrs2eACP_c', '13mmyrsACP_c')","('ps140_c', 'pe140_c')","('dtdprmn_c', 'dtdp4d6dm_c')","('metsox_S_L_c', 'met_L_c')"
1403,"('uagmda_c', 'udp_c')","('cro4_c', 'cro4_e')",,"('3odcoa_c', 'occoa_c')","('1agpg120_c', 'ddca_c')","('10m3hddcaACP_c', '10mtddec2eACP_c')","('acgalidour2s_e', 'so4_e')","('uri_c', 'dtdp_c')","('succoa_c', 'fdxox_c')","('L2aadp6sa_c', 'thp2c_c')"
1404,"('uagmda_c', 'uaagmda_c')","('35dacap_c', '36dahx_c')",,"('pa141_c', 'cdpdtdec7eg_c')","('i16tca1_c', 'diglcpgi16_c')","('tartr_L_c', 'oaa_c')","('acgalidour2s_e', 'acgalidour_e')","('uri_c', 'gdp_c')","('succoa_c', 'succ_c')","('3hdecACP_c', '3odecACP_c')"
1405,"('3dhq_c', '3dhsk_c')","('fe2_e', 'fe2_c')",,"('cdpdtdec7eg_c', 'cmp_c')","('i16tca1_c', 'cdpglyc_c')","('3oddcoa_c', '3hddcoa_c')","('acgalidour_e', 'acgal_e')","('uri_c', 'ump_c')","('succoa_c', 'mmcoa_R_c')","('3hdecACP_c', 'tdec2eACP_c')"
1406,"('e4hglu_c', '4h2oglt_c')","('ile_L_e', 'ile_L_c')",,"('cdpdtdec7eg_c', 'pgp141_c')","('core8_e', 'gal_e')","('3oddcoa_c', 'dcacoa_c')","('acgalidour_e', 'idour_e')","('uri_c', 'uri_e')","('succoa_c', 'suchms_c')","('5mthex2eACP_c', '5mhexACP_c')"
1407,"('cu2_e', 'cu2_c')","('k_e', 'k_c')",,"('gsn_c', 'gua_c')","('core8_e', 'Tn_antigen_e')","('dcaACP_c', '3oddecACP_c')","('alltn_c', 'C11821_c')","('uri_c', 'idp_c')","('1pyr5c_c', 'pro_L_c')","('23dhdp_c', 'thdp_c')"
1408,"('dtdp4d6dg_c', 'dtdp4d6dm_c')","('ade_c', 'adn_c')",,"('gsn_c', 'r1p_c')","('5mta_c', 'ade_c')","('o2_e', 'o2_c')","('core5_e', 'acgal_e')","('arab_L_e', 'arab_L_c')","('zn2_e', 'zn2_c')","('gar_c', 'thf_c')"
1409,"('fol_c', 'dhf_c')","('ade_c', 'dad_2_c')",,"('1agpe140_c', 'ttdca_c')","('5mta_c', '5mtr_c')","('aacoa_c', '3hbcoa_c')","('core5_e', 'Tn_antigen_e')","('pgpi15_c', 'pgi15_c')","('zn2_e', 'k_e')","('gar_c', 'fgam_c')"
1410,"('glycys_e', 'glycys_c')","('pa181_c', 'cdpdodec11eg_c')",,"('1agpe140_c', 'g3pe_c')","('ade_c', 'hxan_c')","('gthrd_c', 'lgt_S_c')","('agam1b3agal_e', 'acgam_e')","('amylopect900_e', 'malttr_e')","('cyst_L_c', 'cys_L_c')","('nac_c', 'nicrnt_c')"
1411,"('1agpg160_c', 'g3pg_c')","('3ohexACP_c', '3hhexACP_c')",,"('cdpdihpdecg_c', 'cmp_c')","('ade_c', 'dad_2_c')","('uaGgla_c', 'udp_c')","('agam1b3agal_e', 'acgal_e')","('malttr_e', 'malttr_c')","('cyst_L_c', '2obut_c')","('nac_c', 'nicrns_c')"
1412,"('1agpg160_c', 'hdca_c')","('cobalt2_e', 'cobalt2_c')",,"('cdpdihpdecg_c', 'pgpi17_c')","('ade_c', 'ahcys_c')","('uaGgla_c', 'uaaGgla_c')","('phyldpp_c', 'dmphqno_c')","('octdp_c', '2dmmql8_c')","('uaagmda_c', 'PGP_c')","('nac_c', 'nac_e')"
1413,"('nmn_c', 'rnam_c')","('but_e', 'but_c')",,"('cdpdihpdecg_c', 'psi17_c')","('ade_c', 'adn_c')","('rhcys_c', 'ahcys_c')","('metsox_S_L_c', 'trdox_c')","('2mecdp_c', 'h2mb4p_c')","('uaagmda_c', 'udcpdp_c')","('nac_e', 'nac_c')"
1414,"('malthx_e', 'malthx_c')","('HC01104_c', 'pnp_c')",,"('2agpg141_c', 'ttdcea_c')","('3opalmACP_c', '3hpalmACP_c')","('rhcys_c', 'hcys_L_c')","('metsox_S_L_c', 'met_L_c')","('hspg_degr_15_e', 'gal_e')","('glycys_c', 'cys_L_c')","('iasp_c', 'quln_c')"
1415,"('hdeACP_c', 'ACP_c')","('2ahhmd_c', 'dhpt_c')",,"('2agpg141_c', 'g3pg_c')","('pa160_c', 'cdpdhdecg_c')","('rhcys_c', 'dhptd_c')","('L2aadp6sa_c', 'thp2c_c')","('hspg_degr_15_e', 'hspg_rest_e')","('tpalm2eACP_c', 'palmACP_c')","('btn_e', 'btn_c')"
1416,"('hdeACP_c', 'pa161_c')","('14mtpalm2eACP_c', '14mpalmACP_c')",,"('3php_c', 'akg_c')","('strch1_e', 'strch2_e')","('1agpe181_c', 'g3pe_c')","('3hdecACP_c', '3odecACP_c')","('pgi14_c', 'glyc_c')","('core8_e', 'gal_e')","('btal_c', 'btoh_c')"
1417,"('ac_e', 'ac_c')","('malthp_c', 'malthx_c')",,"('3php_c', '3pg_c')","('strch1_e', 'glc_D_e')","('1agpe181_c', 'ocdcea_c')","('3hdecACP_c', 'tdec2eACP_c')","('pgi14_c', 'clpni14_c')","('core8_e', 'Tn_antigen_e')","('madg_c', 'meoh_c')"
1418,"('indole_c', 'trp_L_c')","('malthp_c', 'glc_D_c')",,"('3php_c', 'pser_L_c')","('udcpp_c', 'ump_c')","('cgly_e', 'cgly_c')","('5mthex2eACP_c', '5mhexACP_c')","('clpni14_c', 'pgi14_c')","('5mta_c', 'ade_c')","('madg_c', 'glc_D_c')"
1419,"('glyc_e', 'glyc_c')","('l2a6o_c', 'thdp_c')",,"('4hbz_e', '4hbz_c')","('udcpp_c', 'prl45tcaala_c')","('lgt_S_c', 'gthrd_c')","('23dhdp_c', 'thdp_c')","('idp_c', 'itp_c')","('5mta_c', '5mtr_c')","('arabttr_e', 'arab_L_e')"
1420,"('for_e', 'for_c')","('sucr_c', 'fru_c')",,"('xu5p_D_c', 'g3p_c')","('udcpp_c', 'prl45tcaglc_c')","('lgt_S_c', 'lac_D_c')","('gar_c', 'thf_c')","('isoval_c', 'isoval_e')","('ade_c', 'adn_c')","('1itdecg3p_c', 'pai14_c')"
1421,"('mi4p_D_c', 'inost_c')","('sucr_c', 'glc_D_c')",,"('xu5p_D_c', 'f6p_c')","('udcpp_c', 'prl45tca_c')","('adprib_c', 'r5p_c')","('gar_c', 'fgam_c')","('14mtpalm2eACP_c', '14mpalmACP_c')","('ade_c', 'ade_e')","('dmphqno_c', 'dhna_c')"
1422,"('thymd_c', '2dr1p_c')","('hdca_e', 'hdca_c')",,"('xu5p_D_c', 's7p_c')","('udcpp_c', 'uaGgla_c')","('o2s_c', 'o2_c')","('nac_c', 'nicrnt_c')","('ara5p_c', 'kdo8p_c')","('ade_c', 'dad_2_c')","('dmphqno_c', 'ahcys_c')"
1423,"('thymd_c', 'thym_c')","('ps140_c', 'pe140_c')",,"('xu5p_D_c', 'ru5p_D_c')","('udcpp_c', 'uagmda_c')","('o2s_c', 'h2o2_c')","('nac_c', 'nicrns_c')","('ara5p_c', 'ru5p_D_c')","('ade_c', 'ahcys_c')","('dmphqno_c', 'phyQ_c')"
1424,"('pppg9_c', 'ppp9_c')","('g1p_B_c', 'g6p_B_c')",,"('xu5p_D_c', 'ru5p_L_c')","('3dhsk_c', 'skm_c')","('14m3hpalmACP_c', '14m3opalmACP_c')","('nac_c', 'nac_e')","('ttdca_c', 'tdcoa_c')","('3opalmACP_c', '3hpalmACP_c')","('dmphqno_c', 'phyldpp_c')"
1425,"('thmmp_c', 'thmpp_c')","('ara5p_c', 'ru5p_D_c')",,"('cdpditdecg_c', 'cmp_c')","('fru_c', 'fru_e')","('14m3hpalmACP_c', '14mtpalm2eACP_c')","('nac_e', 'nac_c')","('ttdca_c', 'ttdca_e')","('pa160_c', 'cdpdhdecg_c')","('mg2_e', 'mg2_c')"
1426,"('1agpg140_c', 'ttdca_c')","('ara5p_c', 'kdo8p_c')",,"('cdpditdecg_c', 'pgpi14_c')","('fru_c', 'f6p_c')","('2mecdp_c', 'h2mb4p_c')","('peptmet_L_c', 'trdrd_c')","('glyphe_c', 'phe_L_c')","('2ombz_c', 'ahcys_c')","('glyleu_c', 'leu_L_c')"
1427,"('1agpg140_c', 'g3pg_c')","('13mtmrs2eACP_c', '13mmyrsACP_c')",,"('acACP_c', 'actACP_c')","('3h3mop_c', '2ahbut_c')","('13m3hmyrsACP_c', '13m3omyrsACP_c')","('peptmet_L_c', 'peptmetox_L_c')","('phe_L_c', 'glyphe_c')","('2ombz_c', '2ommb_c')","('glymet_c', 'met_L_c')"
1428,"('fe2_e', 'fe2_c')","('glu5sa_c', '1pyr5c_c')",,"('CE5656_c', 'lipoate_c')","('3h3mop_c', '23dhmp_c')","('13m3hmyrsACP_c', '13mtmrs2eACP_c')","('iasp_c', 'quln_c')","('phe_L_c', 'phpyr_c')","('12dgr181_c', 'pa181_c')","('fa4_c', 'aipdcoa_c')"
1429,"('sucr_c', 'glc_D_c')",,,"('2pg_c', 'pep_c')","('23dhmp_c', '3mop_c')","('mal_L_e', 'mal_L_c')","('btn_e', 'btn_c')","('cbp_c', 'cbasp_c')","('sucr_e', 'sucr_c')","('ppa_e', 'ppa_c')"
1430,"('sucr_c', 'fru_c')",,,"('2pg_c', '3pg_c')","('23dhmp_c', '2ahbut_c')","('aso3_e', 'aso3_c')","('madg_c', 'meoh_c')","('cbp_c', 'succitr_L_c')","('3dhsk_c', 'skm_c')","('rbl_L_c', 'arab_L_c')"
