,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
600,2agpg141_c,hg2_e,pa120_c,hdca_c,pgi15_c,3hmrsACP_c,ihpdcoa_c,14mpalmACP_c,tpalm2eACP_c,pa141_c
601,ala_D_e,lpam_c,adhlam_c,clpnai17_c,pa141_c,1agpg161_c,3hhexACP_c,pgp141_c,eig3p_c,pgi15_c
602,glc_bD_c,26dap_LL_c,2agpe180_c,man_e,icit_c,pydxn_c,pa141_c,thrp_c,ugmda_c,icit_c
603,btn_c,drib_c,trdrd_c,glygln_c,air_c,u3aga_c,pgi15_c,15m3hpalmACP_c,pser_L_c,isobut_c
604,uaagmda_c,dextrin_c,N1aspmd_c,pi_e,toct2eACP_c,pro_L_c,icit_c,indpyr_c,q8_c,air_c
605,1pipdn2c_c,tyr_L_c,metala_e,3otdcoa_c,butACP_c,tpalm2eACP_c,air_c,34hpp_c,4mpentACP_c,butACP_c
606,cpppg3_c,12m3omyrsACP_c,cu2_e,3btcoa_c,5dgclur_c,eig3p_c,butACP_c,11m3oddcaACP_c,10m3hddcaACP_c,toct2eACP_c
607,alaglu_e,ocdca_e,6m3oheptACP_c,arbt_e,14m3hpalmACP_c,3odcoa_c,toct2eACP_c,nh4_e,cys_L_c,14m3hpalmACP_c
608,glutrna_c,adcobdam_c,ump_c,lac_D_e,dc2coa_c,ugmda_c,14m3hpalmACP_c,3dhsk_c,1ihpdecg3p_c,25dhpp_c
609,2agpe141_c,9mtdec2eACP_c,myrsACP_c,4mpetz_c,d5kg_c,pser_L_c,25dhpp_c,core5_e,suchms_c,12dgr140_c
610,ai17tca1_c,8m3ononACP_c,hg2_e,12dgr160_c,25dhpp_c,q8_c,pect_e,i17tcaacgam_c,btcoa_c,hphhlipa_c
611,uagmda_c,phhlipa_c,26dap_LL_c,succoa_c,ppa_c,etoh_e,hphhlipa_c,12mttritec2eACP_c,5prdmbz_c,ppa_c
612,cbl1_c,hcys_L_c,lpam_c,3hpalmACP_c,alaglu_c,cdpddg_c,ppa_c,inulin_e,h2_c,drib_e
613,1tdecg3p_c,clpn140_c,drib_c,pydx_e,8m3hdcaACP_c,4mpentACP_c,ha_pre1_e,gagicolipa_c,acgam_e,8m3hdcaACP_c
614,palmACP_c,mlthf_c,tyr_L_c,cl_c,ncam_c,10m3hddcaACP_c,8m3hdcaACP_c,4m3ohexACP_c,cdpdtdec7eg_c,ncam_c
615,ca2_c,octeACP_c,12m3omyrsACP_c,8mtdec2eACP_c,glyald_c,acmanap_c,ncam_c,copre6_c,ocdca_c,glyald_c
616,3pg_c,actp_c,glx_c,im4ac_c,adpglc_c,nmn_e,glyald_c,colipa_c,hdeACP_c,pmcoa_c
617,cgly_c,agm_c,8m3ononACP_c,11mddcaACP_c,agdpcbi_c,alagly_c,pmcoa_c,g1p_B_c,hethmpp_c,agdpcbi_c
618,pa120_c,3ooctACP_c,hcys_L_c,chor_c,etoh_c,cys_L_c,idour_e,cd2_e,fuc_L_e,etoh_c
619,adhlam_c,fum_c,3oddcoa_c,2mop_c,sarcs_c,1ihpdecg3p_c,3opalmACP_c,dpcoa_c,hom_L_c,3opalmACP_c
620,2agpe180_c,3odecACP_c,mlthf_c,arab_L_c,3opalmACP_c,glyasp_c,i17tca1_c,1ddecg3p_c,fdxox_c,codhpre6_c
621,trdrd_c,db4p_c,5mta_c,thr_L_c,codhpre6_c,suchms_c,aspsa_c,dhna_c,phe_L_c,aspsa_c
622,i15tca1_c,C02528_e,glygln_e,1agpg120_c,aspsa_c,btcoa_c,nac_c,adcobhex_c,r5p_c,nac_c
623,pppi_c,psi16_c,clpn140_c,btamp_c,nac_c,5prdmbz_c,gal_c,paai17_c,kphphhlipa_c,i17tca1_c
624,metala_e,o2_e,actp_c,no3_e,2agpe161_c,h2_c,glyasn_c,cdpglyc_c,pg160_c,gal_c
625,cu2_e,pro_L_e,octeACP_c,6mthept2eACP_c,gal_c,acgam_e,fe3_e,4izp_c,ppcoa_c,glyasn_c
626,fa1_c,cdpdipdecg_c,agm_c,psai17_c,glyasn_c,ocdca_c,2me4p_c,ihpdcoa_c,prodslfd_c,fe3_e
627,madg_c,5mhexACP_c,glycys_e,3dhchol_e,i17tca1_c,cdpdtdec7eg_c,ade_c,3hhexACP_c,12dgr181_c,2me4p_c
628,ump_c,12mtmrs2eACP_c,1agpe181_c,3hmp_c,2agpg120_c,hdeACP_c,skm_c,pa141_c,cro4_c,ade_c
629,myrsACP_c,thmpp_c,3ooctACP_c,lys_L_c,2me4p_c,hethmpp_c,mmcoa_R_c,pgi15_c,hdca_c,skm_c
630,adocbl_c,cdp_c,fum_c,pgp181_c,ade_c,hom_L_c,i17tcaglc_c,hspg_degr_8_e,palmtca1_c,mmcoa_R_c
631,lpam_c,uri_e,3odecACP_c,occoa_c,skm_c,fdxox_c,3amp_c,icit_c,clpnai17_c,i17tcaglc_c
632,26dap_LL_c,gsn_e,db4p_c,glc_D_c,fe3_e,phe_L_c,gam6p_c,isobut_c,man_e,3amp_c
633,drib_c,13m3omyrsACP_c,2agpe160_c,k_e,ab6p3hxl_c,pg161_c,uaagtmda_c,air_c,pi_e,gam6p_c
634,dextrin_c,datp_c,cdpdipdecg_c,pgp120_c,gam6p_c,r5p_c,C11821_c,butACP_c,Tn_antigen_e,uaagtmda_c
635,tyr_L_c,gdpmann_c,o2_e,pb_c,2agpg140_c,kphphhlipa_c,mn2_c,toct2eACP_c,4mpetz_c,C11821_c
636,hcys_L_c,ac_e,pro_L_e,cdpdaipdecg_c,uaagtmda_c,uacgam_c,dxyl5p_c,14m3hpalmACP_c,12dgr160_c,mn2_c
637,unaga_c,uamag_c,raffin_e,tdec2eACP_c,C11821_c,ppcoa_c,g6p_B_c,25dhpp_c,lac_D_e,dxyl5p_c
638,mlthf_c,1pyr5c_c,thmpp_c,23dhmb_c,mn2_c,12dgr181_c,lipoate_c,12dgr140_c,succoa_c,sTn_antigen_e
639,sT_antigen_e,fpram_c,cdp_c,3hoctACP_c,dxyl5p_c,pg160_c,damp_c,hphhlipa_c,6hmhpt_c,g6p_B_c
640,glygln_e,26dap_M_e,2agpg180_c,pai15_c,sTn_antigen_e,3hmbcoa_c,xmp_c,ppa_c,3hpalmACP_c,damp_c
641,clpn140_c,acgam1p_c,metsox_R_L_c,histl_L_c,g6p_B_c,cro4_c,xu5p_L_c,ha_pre1_e,pydx_e,xmp_c
642,actp_c,dmlz_c,13m3omyrsACP_c,gal1p_c,damp_c,hdca_c,sTn_antigen_e,8m3hdcaACP_c,cl_c,lipoate_c
643,5mta_c,quln_c,datp_c,malt_e,xmp_c,clpnai17_c,3hmrsACP_c,ncam_c,8mtdec2eACP_c,xu5p_L_c
644,octeACP_c,lanost_e,ac_e,skm5p_c,lipoate_c,man_e,pe181_c,glyald_c,11mddcaACP_c,3hmrsACP_c
645,glycys_e,dcyt_c,3hhdcoa_c,thex2eACP_c,xu5p_L_c,glygln_c,pydxn_c,pmcoa_c,chor_c,pe181_c
646,1agpe181_c,hepdp_c,scl_c,alaala_c,glyphe_e,pi_e,u3aga_c,agdpcbi_c,thr_L_c,pydxn_c
647,fum_c,ala_D_c,uamag_c,3dhq_c,3hmrsACP_c,3otdcoa_c,pro_L_c,idour_e,f1a_rl_e,u3aga_c
648,2agpe160_c,but_e,1pyr5c_c,asn_L_e,1agpg161_c,arbt_e,tpalm2eACP_c,etoh_c,acnam_e,pro_L_c
649,cdpdipdecg_c,udpgalfur_c,fpram_c,CE5656_c,alathr_e,4mpetz_c,eig3p_c,3opalmACP_c,gACPm_c,tpalm2eACP_c
650,o2_e,dmphqno_c,26dap_M_e,rnam_c,pe181_c,12dgr160_c,ugmda_c,codhpre6_c,fa12_c,eig3p_c
651,pro_L_e,dump_c,metsox_S_L_e,3ohdcoa_c,pydxn_c,succoa_c,pser_L_c,aspsa_c,odecoa_c,ugmda_c
652,dsT_antigen_rl_e,pdx5p_c,acgam1p_c,2maacoa_c,pro_L_c,3hpalmACP_c,q8_c,nac_c,HC01434_c,pser_L_c
653,thmpp_c,ps120_c,1agpe160_c,malt_c,tpalm2eACP_c,pydx_e,cdpddg_c,i17tca1_c,btamp_c,q8_c
654,2agpg180_c,cdpdddecg_c,dmlz_c,ala_B_c,eig3p_c,cl_c,4mpentACP_c,gal_c,6mthept2eACP_c,etoh_e
655,cdp_c,actACP_c,uppg3_c,glyphe_c,3odcoa_c,8mtdec2eACP_c,10m3hddcaACP_c,glyasn_c,psai17_c,cdpddg_c
656,metsox_R_L_c,for_c,dcyt_c,23dhmp_c,ugmda_c,11mddcaACP_c,acmanap_c,fe3_e,tchola_e,4mpentACP_c
657,datp_c,fad_c,hepdp_c,hisp_c,pser_L_c,pre3a_c,cys_L_c,2me4p_c,lys_L_c,10m3hddcaACP_c
658,ac_e,4hba_c,ala_D_c,3hbcoa_R_c,q8_c,1agpg120_c,1ihpdecg3p_c,ade_c,i15tcaacgam_c,cys_L_c
659,gdpmann_c,dhf_c,arab_L_e,4m3hpentACP_c,etoh_e,2mop_c,suchms_c,skm_c,f1a_e,1ihpdecg3p_c
660,uamag_c,udpglcur_c,glymet_e,5mthf_c,4mpentACP_c,arab_L_c,1p3h5c_c,mmcoa_R_c,glc_D_c,suchms_c
661,1pyr5c_c,fmn_c,but_e,2ommb_c,alagly_c,thr_L_c,btcoa_c,3amp_c,k_e,1p3h5c_c
662,fpram_c,cdpdodecg_c,pgp160_c,pydx5p_c,acmanap_c,chor_c,h2_c,gam6p_c,pb_c,5prdmbz_c
663,metsox_S_L_e,1hdecg3p_c,2hdec9eg3p_c,Ssq23epx_c,10m3hddcaACP_c,acnam_e,acgam_e,uaagtmda_c,HC01651_c,btcoa_c
664,sucbz_c,indole_e,dump_c,3hddecACP_c,cys_L_c,fa12_c,cdpdtdec7eg_c,C11821_c,cellb_c,h2_c
665,uaaAgla_c,udp_c,pdx5p_c,utp_c,1ihpdecg3p_c,odecoa_c,ocdca_c,mn2_c,cdpdaipdecg_c,acgam_e
666,acgam1p_c,dutp_c,cdpdddecg_c,ca2_e,glyasp_c,btamp_c,6pgc_c,dxyl5p_c,tdec2eACP_c,ocdca_c
667,1agpe160_c,k_c,actACP_c,prl45tca_c,suchms_c,6mthept2eACP_c,hethmpp_c,g6p_B_c,gmhep7p_c,cdpdtdec7eg_c
668,agam1b6agal_e,isoval_e,for_c,14m3hpentdecACP_c,btcoa_c,dscl_c,hdeACP_c,lipoate_c,3hoctACP_c,6pgc_c
669,uppg3_c,3omrsACP_c,xyl_D_c,urea_e,5prdmbz_c,3hmp_c,pydxn_e,damp_c,23dhmb_c,hethmpp_c
670,dcyt_c,pai14_c,fad_c,3hdcoa_c,crn_e,lys_L_c,fuc_L_e,xmp_c,pai15_c,hdeACP_c
671,ala_D_c,clpn160_c,4hba_c,12dgr141_c,acgam_e,pgp181_c,pg161_c,xu5p_L_c,histl_L_c,pydxn_e
672,glymet_e,g1p_c,dhf_c,2agpg141_c,ocdca_c,occoa_c,fdxox_c,hspg_degr_13_e,malt_e,fuc_L_e
673,udpgalfur_c,isocapr_c,udpglcur_c,man6p_c,cdpdtdec7eg_c,glc_D_c,hom_L_c,3hmrsACP_c,gal1p_c,hom_L_c
674,pgp160_c,36dahx_c,5aprbu_c,acser_c,hdeACP_c,k_e,phe_L_c,glygn2_e,skm5p_c,fdxox_c
675,2hdec9eg3p_c,ugmd_c,pgpi14_c,cro4_e,hethmpp_c,pgp120_c,r5p_c,pe181_c,psai15_c,phe_L_c
676,dmphqno_c,1itdecg3p_c,fmn_c,btn_c,pydxn_e,pb_c,kphphhlipa_c,pydxn_c,thex2eACP_c,r5p_c
677,dump_c,kdolipid4_c,cdpdodecg_c,trp_L_e,hom_L_c,3uib_c,uacgam_c,u3aga_c,T_antigen_e,kphphhlipa_c
678,cdpdddecg_c,cd2_c,1hdecg3p_c,uaagmda_c,fdxox_c,cellb_c,ppcoa_c,pro_L_c,alaala_c,pg160_c
679,xyl_D_c,2mbcoa_c,glyb_c,glutrna_c,phe_L_c,cdpdaipdecg_c,pg160_c,tpalm2eACP_c,3dhq_c,ppcoa_c
680,for_c,pnp_c,indole_e,2agpe141_c,r5p_c,tdec2eACP_c,prodslfd_c,eig3p_c,asn_L_e,prodslfd_c
681,fad_c,pgpi17_c,udp_c,ai17tca1_c,im4act_c,gmhep7p_c,cro4_c,ugmda_c,ncptrc_c,12dgr181_c
682,fuc_L_c,cobalt2_e,glyglu_e,uagmda_c,2ohph_c,3hoctACP_c,hdca_c,pser_L_c,fcl_L_c,cro4_c
683,4hba_c,pgai15_c,dutp_c,1tdecg3p_c,uacgam_c,HC01668_c,clpnai17_c,q8_c,rnam_c,hdca_c
684,dhf_c,6m3hocACP_c,k_c,palmACP_c,pg160_c,pai15_c,palmtca1_c,4mpentACP_c,csn_c,palmtca1_c
685,udpglcur_c,sql_c,pai14_c,ca2_c,ppcoa_c,histl_L_c,glygln_c,10m3hddcaACP_c,lpro_c,clpnai17_c
686,no_e,dhor_S_c,3omrsACP_c,akg_c,3hmbcoa_c,gal1p_c,pi_e,cys_L_c,lipidAds_c,man_e
687,pgpi14_c,2pglyc_c,clpn160_c,acmalt_c,cro4_c,malt_e,man_e,1ihpdecg3p_c,lipa_c,pi_e
688,fmn_c,pai17_c,sulfac_e,3pg_c,hdca_c,skm5p_c,Tn_antigen_e,suchms_c,dgchol_e,Tn_antigen_e
689,cdpdodecg_c,thmmp_c,g1p_c,12ditdglyc_c,palmtca1_c,thex2eACP_c,4mpetz_c,btcoa_c,adphep_DD_c,4mpetz_c
690,salcn_e,hg2_c,5apru_c,cgly_c,clpnai17_c,alaala_c,lac_D_e,5prdmbz_c,malt_c,12dgr160_c
691,1hdecg3p_c,man1p_c,glu1sa_c,dcacoa_c,glygln_c,3dhq_c,Ser_Thr_e,h2_c,ala_B_c,lac_D_e
692,glyb_c,ipdp_c,ugmd_c,pa120_c,pi_e,asn_L_e,succoa_c,acgam_e,glyphe_c,succoa_c
693,udp_c,dhnpt_c,1itdecg3p_c,adhlam_c,3otdcoa_c,rnam_c,6hmhpt_c,cdpdtdec7eg_c,pmACPm_c,6hmhpt_c
694,glyglu_e,ahdt_c,cd2_c,2agpe180_c,man_e,3ohdcoa_c,3hpalmACP_c,ocdca_c,23dhmp_c,3hpalmACP_c
695,gal_e,11m3hddcaACP_c,2mbcoa_c,trdrd_c,3btcoa_c,csn_c,pydx_e,6pgc_c,hisp_c,pydx_e
696,k_c,ac_c,xyl_D_e,pppi_c,Tn_antigen_e,lipidAds_c,cl_c,hethmpp_c,4m3hpentACP_c,cl_c
697,inost_c,2mp2coa_c,pgpi17_c,6m3oheptACP_c,4mpetz_c,lipa_c,8mtdec2eACP_c,hdeACP_c,23cgmp_c,8mtdec2eACP_c
698,pai14_c,uaccg_c,cobalt2_e,diglcpg180_c,lac_D_e,adphep_DD_c,11mddcaACP_c,pydxn_e,co1dam_c,11mddcaACP_c
699,clpn160_c,psi17_c,pgai15_c,cu2_e,srbL1p_c,2maacoa_c,chor_c,fuc_L_e,5mthf_c,pre3a_c
700,g1p_c,xu5p_D_c,6m3hocACP_c,diglcpgai17_c,arbt_e,malt_c,arab_L_c,pg161_c,stys_e,chor_c
701,glyc45tcaala_D_c,pei14_c,dhor_S_c,ump_c,succoa_c,glyphe_c,thr_L_c,fdxox_c,2ommb_c,arab_L_c
702,glu1sa_c,4ppan_c,2pglyc_c,myrsACP_c,6hmhpt_c,hisp_c,f1a_rl_e,hom_L_c,pydx5p_c,thr_L_c
703,ugmd_c,thdp_c,pai17_c,adocbl_c,3hpalmACP_c,tma_c,acnam_e,phe_L_c,hgbyr_c,f1a_rl_e
704,cd2_c,15m3opalmACP_c,thmmp_c,ppaca_c,pydx_e,3hbcoa_R_c,gACPm_c,r5p_c,gdpfuc_c,acnam_e
705,1itdecg3p_c,3mob_c,hg2_c,hg2_e,cl_c,4m3hpentACP_c,fa12_c,kphphhlipa_c,3hddecACP_c,gACPm_c
706,2mbcoa_c,1ihdecg3p_c,copre2_c,lpam_c,8mtdec2eACP_c,co1dam_c,odecoa_c,pg160_c,utp_c,fa12_c
707,pgpi17_c,4mtpent2eACP_c,3hbcoa_c,26dap_LL_c,im4ac_c,5mthf_c,HC01434_c,ppcoa_c,ca2_e,odecoa_c
708,cobalt2_e,ivcoa_c,1agpg141_c,fald_c,11mddcaACP_c,23cgmp_c,ctbt_c,prodslfd_c,ocdcea_e,HC01434_c
709,pgai15_c,35dacap_c,ipdp_c,tyr_L_c,pre3a_c,hgbyr_c,btamp_c,12dgr181_c,urea_e,ctbt_c
710,dhor_S_c,tddec2eACP_c,11m3hddcaACP_c,12m3omyrsACP_c,chor_c,pydx5p_c,6mthept2eACP_c,cro4_c,14m3hpentdecACP_c,btamp_c
711,2pglyc_c,lanost_c,ac_c,glx_c,2mop_c,fruur_c,psai17_c,hdca_c,12dgr141_c,6mthept2eACP_c
712,pai17_c,2ahhmd_c,2mp2coa_c,9mtdec2eACP_c,arab_L_c,3hddecACP_c,pgp181_c,palmtca1_c,sT_antigen_rl_e,dscl_c
713,thmmp_c,his_L_e,uaccg_c,8m3ononACP_c,thr_L_c,utp_c,lys_L_c,clpnai17_c,man6p_c,psai17_c
714,2cpr5p_c,15mpalmACP_c,xu5p_D_c,galt_e,f1a_rl_e,ca2_e,f1a_e,man_e,acser_c,3dhchol_e
715,1agpg141_c,pa180_c,23ddhb_c,hcys_L_c,fa12_c,dmso_c,glc_D_c,pi_e,i16tca1_c,tchola_e
716,ai15tcaacgam_c,3a2opp_c,5mtr_c,unaga_c,HC01434_c,prl45tca_c,pgp120_c,Tn_antigen_e,cro4_e,lys_L_c
717,glyc45tca_c,pa160_c,4ppan_c,mlthf_c,1agpg120_c,14m3hpentdecACP_c,pb_c,4mpetz_c,glc_bD_c,i15tcaacgam_c
718,lald_L_c,cdpdhdec9eg_c,thdp_c,clpn140_c,odecoa_c,3hdcoa_c,HC01651_c,12dgr160_c,btn_c,f1a_e
719,man1p_c,pyr_c,15m3opalmACP_c,octeACP_c,btamp_c,12dgr141_c,k_e,lac_D_e,uaagmda_c,glc_D_c
720,ipdp_c,com_c,3mob_c,3oddcoa_c,6mthept2eACP_c,urea_e,cellb_c,succoa_c,1pipdn2c_c,pb_c
721,dhnpt_c,cbp_c,1ihdecg3p_c,actp_c,dscl_c,2agpg141_c,cdpdaipdecg_c,6hmhpt_c,glutrna_c,k_e
722,ahdt_c,toctd2eACP_c,arsenb_e,5mta_c,psai17_c,man6p_c,tdec2eACP_c,3hpalmACP_c,ai17tca1_c,HC01651_c
723,ac_c,lac_D_c,hmbil_c,agm_c,3hmp_c,acser_c,gmhep7p_c,pydx_e,uagmda_c,cellb_c
724,uaccg_c,h2_e,glyglu_c,1agpe181_c,lys_L_c,cro4_e,3hoctACP_c,cl_c,cbl1_c,cdpdaipdecg_c
725,2mp2coa_c,accoa_c,ethso3_c,3ooctACP_c,pgp181_c,glc_bD_c,23dhmb_c,8mtdec2eACP_c,1tdecg3p_c,tdec2eACP_c
726,xu5p_D_c,cytd_e,his_L_e,fum_c,occoa_c,trp_L_e,pai15_c,11mddcaACP_c,o2s_c,gmhep7p_c
727,5mtr_c,lgt_S_c,ptrc_e,3odecACP_c,f1a_e,btn_c,histl_L_c,pre3a_c,palmACP_c,3hoctACP_c
728,4ppan_c,stcoa_c,pa180_c,C02528_e,glc_D_c,uaagmda_c,malt_e,chor_c,ca2_c,23dhmb_c
729,thdp_c,3ophb_c,acald_e,2agpe160_c,pgp120_c,1pipdn2c_c,gal1p_c,arab_L_c,3pg_c,pai15_c
730,3mob_c,glyleu_c,pa160_c,diglcpgi17_c,3uib_c,alaglu_e,i16tcaglc_c,thr_L_c,acmalt_c,histl_L_c
731,1ihdecg3p_c,dgsn_e,3a2opp_c,pro_L_e,pb_c,glutrna_c,skm5p_c,gACPm_c,12ditdglyc_c,malt_e
732,ivcoa_c,spmd_e,cdpdhdec9eg_c,cdpdipdecg_c,HC01651_c,2agpe141_c,psai15_c,fa12_c,gua_e,gal1p_c
733,hmbil_c,pei17_c,cbp_c,o2_e,k_e,uagmda_c,thex2eACP_c,HC01434_c,cgly_c,i16tcaglc_c
734,glyglu_c,pnto_R_c,lac_D_c,12mtmrs2eACP_c,cdpdaipdecg_c,cbl1_c,T_antigen_e,f1a_rl_e,pa120_c,skm5p_c
735,no2_c,ocmhmxbq_c,alltn_c,5mhexACP_c,tdec2eACP_c,1tdecg3p_c,alaala_c,odecoa_c,adhlam_c,psai15_c
736,2ahhmd_c,5mthex2eACP_c,h2_e,thmpp_c,23dhmb_c,o2s_c,3dhq_c,btamp_c,pppi_c,thex2eACP_c
737,his_L_e,12mmyrsACP_c,2tdecg3p_c,cdp_c,3hoctACP_c,palmACP_c,asn_L_e,6mthept2eACP_c,trdrd_c,T_antigen_e
738,pa180_c,ribflv_c,lgt_S_c,2agpg180_c,pai15_c,ca2_c,ncptrc_c,dscl_c,i15tca1_c,alaala_c
739,3a2opp_c,psd5p_c,stcoa_c,metsox_R_L_c,histl_L_c,3pg_c,fcl_L_c,psai17_c,N1aspmd_c,3dhq_c
740,pa160_c,9m3hdcaACP_c,hxcoa_c,13m3omyrsACP_c,malt_e,12ditdglyc_c,CE5656_c,pgp181_c,6m3oheptACP_c,asn_L_e
741,cdpdhdec9eg_c,13m3hmyrsACP_c,glyleu_c,datp_c,gal1p_c,cgly_c,rnam_c,lys_L_c,cu2_e,ncptrc_c
742,gal1a3acgal_e,mthgxl_c,spmd_e,ac_e,skm5p_c,dcacoa_c,lpro_c,i15tcaacgam_c,pei15_c,fcl_L_c
743,cbp_c,10m3hundecACP_c,pnto_R_c,3hhdcoa_c,psai15_c,pa120_c,lipidAds_c,f1a_e,fa1_c,CE5656_c
744,alltn_c,dtdpglu_c,pyam5p_c,uamag_c,thex2eACP_c,adhlam_c,lipa_c,glc_D_c,madg_c,rnam_c
745,lac_D_c,10m3oddcaACP_c,ribflv_c,1pyr5c_c,T_antigen_e,2agpe180_c,adphep_DD_c,k_e,ump_c,lpro_c
746,h2_e,2pg_c,psd5p_c,fpram_c,alaala_c,pppi_c,malt_c,pgp120_c,myrsACP_c,lipidAds_c
747,accoa_c,uamr_c,9m3hdcaACP_c,sucsal_c,3dhq_c,trdrd_c,ala_B_c,pb_c,adocbl_c,lipa_c
748,acnam2a6agal_e,clpni14_c,13m3hmyrsACP_c,acamoxm_c,asn_L_e,fum_e,glyphe_c,HC01651_c,ppaca_c,dgchol_e
749,lgt_S_c,ckdo_c,clpni14_c,metsox_S_L_e,CE5656_c,metala_e,pmACPm_c,hspg_degr_10_e,hg2_e,1odecg3p_c
750,cytd_e,14mtpentdec2eACP_c,10m3hundecACP_c,uaaAgla_c,rnam_c,6m3oheptACP_c,23dhmp_c,cellb_c,lpam_c,adphep_DD_c
751,stcoa_c,trp_L_c,uamr_c,acgam1p_c,3ohdcoa_c,cu2_e,hisp_c,cdpdaipdecg_c,26dap_LL_c,malt_c
752,2tdecg3p_c,fdxrd_c,2pg_c,1agpe160_c,csn_c,fa1_c,4m3hpentACP_c,tdec2eACP_c,drib_c,ala_B_c
753,glyleu_c,pep_c,10m3oddcaACP_c,quln_c,2maacoa_c,madg_c,23cgmp_c,gmhep7p_c,fald_c,glyphe_c
754,pnto_R_c,glu5sa_c,mthgxl_c,2hymeph_c,malt_c,ump_c,co1dam_c,3hoctACP_c,tyr_L_c,4hpro_LT_e
755,malttr_e,e4p_c,raffin_c,lanost_e,ala_B_c,myrsACP_c,5mthf_c,23dhmb_c,12m3omyrsACP_c,23dhmp_c
756,dhptd_c,dcyt_e,ethso3_e,hepdp_c,glyphe_c,adocbl_c,stys_e,pai15_c,2obut_e,pmACPm_c
757,ribflv_c,leu_L_e,chol_e,ala_D_c,23dhmp_c,hg2_e,2ommb_c,histl_L_c,ocdca_e,hisp_c
758,palmtcaacgam_c,succ_e,trp_L_c,but_e,fecrm_c,26dap_LL_c,pydx5p_c,malt_e,glx_c,4m3hpentACP_c
759,psd5p_c,alahis_c,pep_c,dad_5_c,hisp_c,lpam_c,gdpfuc_c,gal1p_c,adcobdam_c,co1dam_c
760,clpni14_c,fol_e,glu5sa_c,dann_c,3hbcoa_R_c,drib_c,fruur_c,skm5p_c,9mtdec2eACP_c,23cgmp_c
761,dtdpglu_c,3psme_c,fdxrd_c,pgp160_c,co1dam_c,pre6a_c,3hddecACP_c,psai15_c,8m3ononACP_c,5mthf_c
762,uamr_c,pan4p_c,5hxudidzcba_c,2hdec9eg3p_c,4m3hpentACP_c,tyr_L_c,utp_c,thex2eACP_c,galt_e,stys_e
763,2pg_c,glyc_c,e4p_c,dmphqno_c,5mthf_c,mana_c,ca2_e,T_antigen_e,phhlipa_c,2ommb_c
764,raffin_c,cl_e,leu_L_e,ps120_c,stys_e,12m3omyrsACP_c,prl45tca_c,alaala_c,hcys_L_c,hgbyr_c
765,trp_L_c,fadh2_c,succ_e,dump_c,pydx5p_c,adcobdam_c,14m3hpentdecACP_c,3dhq_c,clpn140_c,pydx5p_c
766,pep_c,,alahis_c,pdx5p_c,hgbyr_c,glx_c,urea_e,asn_L_e,mlthf_c,fruur_c
767,glu5sa_c,,3psme_c,cdpdddecg_c,3hddecACP_c,ocdca_e,sT_antigen_rl_e,ncptrc_c,sT_antigen_e,3hddecACP_c
768,fdxrd_c,,pan4p_c,actACP_c,utp_c,9mtdec2eACP_c,man6p_c,fcl_L_c,unaga_c,utp_c
769,5hxudidzcba_c,,glyc_c,for_c,ca2_e,8m3ononACP_c,acser_c,CE5656_c,5mta_c,gdpfuc_c
770,e4p_c,,cl_e,xyl_D_c,prl45tca_c,phhlipa_c,i16tca1_c,rnam_c,actp_c,ca2_e
771,cl_e,,fadh2_c,fad_c,14m3hpentdecACP_c,hcys_L_c,cro4_e,lpro_c,octeACP_c,prl45tca_c
772,cbl2_c,,,4hba_c,urea_e,3oddcoa_c,melib_e,lipidAds_c,core4_e,14m3hpentdecACP_c
773,leu_L_e,,,dhf_c,3hdcoa_c,mlthf_c,glc_bD_c,lipa_c,agm_c,urea_e
774,pan4p_c,,,udpglcur_c,sT_antigen_rl_e,5mta_c,btn_c,1odecg3p_c,3ooctACP_c,12dgr141_c
775,alahis_c,,,oc2coa_c,man6p_c,glygln_e,uaagmda_c,adphep_DD_c,fum_c,sT_antigen_rl_e
776,succ_e,,,pgpi14_c,acser_c,clpn140_c,1pipdn2c_c,malt_c,C02528_e,man6p_c
777,3psme_c,,,fmn_c,i16tca1_c,actp_c,cpppg3_c,ala_B_c,3odecACP_c,acser_c
778,glyc_c,,,cdpdodecg_c,cro4_e,octeACP_c,glutrna_c,glyphe_c,db4p_c,i16tca1_c
779,dutp_c,,,salcn_e,melib_e,agm_c,uagmda_c,dhmphze_c,psi16_c,hpyr_c
780,fadh2_c,,,1hdecg3p_c,btn_c,glycys_e,ai17tca1_c,23dhmp_c,cdpdipdecg_c,cro4_e
781,,,,glyb_c,glc_bD_c,1agpe181_c,cbl1_c,pmACPm_c,o2_e,glc_bD_c
782,,,,k_c,2agpg141_c,3ooctACP_c,o2s_c,hisp_c,5mhexACP_c,btn_c
783,,,,3omrsACP_c,uaagmda_c,fum_c,1tdecg3p_c,4m3hpentACP_c,12mtmrs2eACP_c,uaagmda_c
784,,,,inost_c,1pipdn2c_c,3odecACP_c,palmACP_c,co1dam_c,raffin_e,1pipdn2c_c
