,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
544,,6m3hocACP_c,,udpgal_c,citr_L_c,,hphhlipa_c,pa160_c,ocdca_e,5mthex2eACP_c
545,,s17bp_c,,m12dihglyc_c,thymd_c,,gal_e,pnto_R_c,ac_e,gmhep17bp_c
546,,phpyr_c,,10fthf5glu_c,acac_c,,3mob_c,nicrnt_c,ocACP_c,h2_e
547,,4ppan_c,,26dap_LL_c,dhpt_c,,12mtridecACP_c,fdxox_c,mantr_c,arg_L_c
548,,b2coa_c,,alaleu_c,copre3_c,,4m3hpentACP_c,pep_c,but2eACP_c,cytd_e
549,,9mdcaACP_c,,alac_S_c,udp_c,,cdpglc_c,6mtoct2eACP_c,gal1p_c,fad_c
550,,cmp_c,,3odecACP_c,fa6_c,,psd5p_c,pan4p_c,so3_c,4hpro_LT_c
551,,5prdmbz_c,,5mhexACP_c,ugmda_c,,dcyt_e,2dr5p_c,itp_c,uppg3_c
552,,adphep_LD_c,,sttca1_c,stys_c,,cys_L_e,4izp_c,fadh2_c,cys_L_c
553,,dgdp_c,,4mpetz_c,14mtpalm2eACP_c,,clpnai15_c,2ahhmp_c,ps161_c,12m3omyrsACP_c
554,,octdp_c,,iasp_c,apoC_Lys_btn_c,,malcoa_c,fol_c,pant_R_c,pgi17_c
555,,dhnpt_c,,ai17tcaala_D_c,6hmhptpp_c,,10m3hddcaACP_c,acser_c,25dhpp_c,ocdca_e
556,,3php_c,,1odec11eg3p_c,core3_e,,aspsa_c,5aop_c,dgsn_c,ac_e
557,,13dpg_c,,hepdp_c,pphn_c,,udcpp_c,8m3hnonACP_c,15mtpalm2eACP_c,ocACP_c
558,,pgi16_c,,ac_c,ps160_c,,3hddecACP_c,udpacgal_c,sucr_c,mantr_c
559,,g1p_c,,acbdma14gapuc_c,4mtpent2eACP_c,,6m3hheptACP_c,gal1b3acgal_e,thf_c,but2eACP_c
560,,ddcaACP_c,,psi17_c,prlp_c,,sucorn_c,ppap_c,pg140_c,gal1p_c
561,,pgp180_c,,1ihpdecg3p_c,xu5p_L_c,,dtmp_c,pgp120_c,aact_c,so3_c
562,,,,na1_e,14m3hpalmACP_c,,udpglcur_c,2ddglcn_c,12mtmrs2eACP_c,itp_c
563,,,,din_c,ppcoa_c,,pei17_c,pmACPm_c,2ahbut_c,tre6p_c
564,,,,histd_c,4h2oglt_c,,4hba_c,phthr_c,isobut_c,36dahx_c
565,,,,xan_c,acgam6p_c,,glyc_R_c,malthp_c,nac_c,fadh2_c
566,,,,pa180_c,chtbs_c,,uagmda_c,2obut_e,ocdcaACP_c,6pgl_c
567,,,,ru5p_D_c,n6all26d_c,,hlipa_c,copre5_c,gua_e,pant_R_c
568,,,,3dhq_c,pgpi16_c,,1pyr5c_c,ru5p_L_c,6m3oocACP_c,25dhpp_c
569,,,,ttdcea_c,lac_D_c,,fdp_c,fa11_c,cdpdhdecg_c,dgsn_c
570,,,,pgp181_c,clpn160_c,,8mdcaACP_c,met_L_c,cdpdodecg_c,15mtpalm2eACP_c
571,,,,alathr_c,udpgal_c,,3c3hmp_c,ura_c,mlthf_c,sucr_c
572,,,,12daihdglyc_c,10fthf5glu_c,,ha_deg1_e,fe3_c,hcys_L_c,thf_c
573,,,,dctp_c,26dap_LL_c,,glyc_c,lys_L_c,urea_e,pg140_c
574,,,,4c2me_c,alaleu_c,,paps_c,tyr_L_c,3c4mop_c,aact_c
575,,,,uri_c,alac_S_c,,5mthex2eACP_c,hphhlipa_c,lac_L_c,12mtmrs2eACP_c
576,,,,indpyr_c,sttca1_c,,malt_e,gal_e,ichor_c,2ahbut_c
577,,,,12dgr180_c,4mpetz_c,,cspg_c_rest_e,3mob_c,gly_e,isobut_c
578,,,,dmphqno_c,agam1b6agal_e,,gmhep17bp_c,12mtridecACP_c,butACP_c,nac_c
579,,,,man_c,iasp_c,,asn_L_c,4m3hpentACP_c,core2_rl_e,ocdcaACP_c
580,,,,uacmam_c,dtdp4d6dm_c,,arg_L_c,hspg_degr_3_e,cdpdodec11eg_c,6m3oocACP_c
581,,,,alagln_c,1odec11eg3p_c,,h2_e,prl45tcaala_c,lcts_c,appl_c
582,,,,uamag_c,hepdp_c,,fad_c,psd5p_c,fprica_c,cdpdhdecg_c
583,,,,xyl_D_c,palmtca1_c,,4hpro_LT_c,dcyt_e,cdpdtdecg_c,cdpdodecg_c
584,,,,ohpb_c,acbdma14gapuc_c,,h2s_e,clpnai15_c,spmd_c,mlthf_c
585,,,,25aics_c,na1_e,,uppg3_c,malcoa_c,acnam_e,hcys_L_c
586,,,,ttdca_c,din_c,,cys_L_c,10m3hddcaACP_c,gcald_c,urea_e
587,,,,3ohcoa_c,histd_c,,uacgam_c,forglu_c,methf_c,3c4mop_c
588,,,,g6p_c,xan_c,,12m3omyrsACP_c,3hddecACP_c,6mocACP_c,lac_L_c
589,,,,prbamp_c,pa180_c,,pgi17_c,6m3hheptACP_c,toct2eACP_c,ppp9_c
590,,,,mqn8_c,ru5p_D_c,,ocdca_e,sucorn_c,mmcoa_S_c,ichor_c
591,,,,arbt6p_c,3dhq_c,,ac_e,udcpp_c,nac_e,gly_e
592,,,,udpg_c,ttdcea_c,,ocACP_c,dtmp_c,thdp_c,butACP_c
593,,,,5m3ohexACP_c,pgp181_c,,mantr_c,hgbyr_c,meoh_c,core2_rl_e
594,,,,pai14_c,alathr_c,,so3_c,udpglcur_c,4ppcys_c,lcts_c
595,,,,4mop_c,dctp_c,,but2eACP_c,pei17_c,PGP_c,fprica_c
596,,,,2ommb_c,pre4_c,,gal1p_c,4hba_c,na1_c,cdpdtdecg_c
597,,,,pgai17_c,4c2me_c,,itp_c,glyc_R_c,8mtdec2eACP_c,gcald_c
598,,,,5m3hhexACP_c,uri_c,,36dahx_c,uagmda_c,melib_c,acnam_e
599,,,,ade_c,indpyr_c,,tre6p_c,hlipa_c,9m3hdcaACP_c,methf_c
600,,,,adhlam_c,man_c,,fadh2_c,1pyr5c_c,succ_c,6mocACP_c
601,,,,uaaGgla_c,udpgalfur_c,,6pgl_c,fdp_c,dhna_c,etoh_e
602,,,,6m3hocACP_c,uamag_c,,ps161_c,8mdcaACP_c,gtp_c,toct2eACP_c
603,,,,alaglu_c,stcoa_c,,pant_R_c,3c3hmp_c,pe141_c,mmcoa_S_c
604,,,,s17bp_c,25aics_c,,25dhpp_c,ha_deg1_e,5apru_c,nac_e
605,,,,4ppan_c,ttdca_c,,dgsn_c,paps_c,2mmal_c,thdp_c
606,,,,phpyr_c,3ohcoa_c,,15mtpalm2eACP_c,glyc_c,adcobhex_c,acald_e
607,,,,b2coa_c,g6p_c,,sucr_c,5mthex2eACP_c,ile_L_c,meoh_c
608,,,,9mdcaACP_c,prbamp_c,,tagdp_D_c,malt_e,dtdp_c,4ppcys_c
609,,,,pro_L_e,psai15_c,,thf_c,cspg_c_rest_e,achms_c,PGP_c
610,,,,cmp_c,f1a_e,,pg140_c,gmhep17bp_c,pe180_c,8mtdec2eACP_c
611,,,,5prdmbz_c,utp_c,,aact_c,h2_e,indole_c,rml1p_c
612,,,,pgpai15_c,arbt6p_c,,12mtmrs2eACP_c,arg_L_c,lpro_c,melib_c
613,,,,dgdp_c,udpg_c,,2ahbut_c,fad_c,gncore1_rl_e,9m3hdcaACP_c
614,,,,octdp_c,pai14_c,,nac_c,uppg3_c,pa141_c,succ_c
615,,,,pgi16_c,applp_c,,ocdcaACP_c,lmn2_e,8mnonACP_c,dhna_c
616,,,,3php_c,4mop_c,,6m3oocACP_c,cys_L_c,citr_L_c,gtp_c
617,,,,13dpg_c,pydx5p_c,,cdpdhdecg_c,12m3omyrsACP_c,thymd_c,cdpddg_c
618,,,,sttcaacgam_c,pgai17_c,,cdpdodecg_c,pgi17_c,peai17_c,5apru_c
619,,,,ddcaACP_c,ade_c,,mlthf_c,ocdca_e,uri_e,glu5sa_c
620,,,,g1p_c,psi15_c,,hcys_L_c,ac_e,dhpt_c,adcobhex_c
621,,,,glyc45tcaglc_c,cbl1_c,,3c4mop_c,ocACP_c,fa6_c,ile_L_c
622,,,,pgp180_c,adhlam_c,,lac_L_c,mantr_c,ugmda_c,dtdp_c
623,,,,,uaaGgla_c,,ppp9_c,but2eACP_c,stys_c,achms_c
624,,,,,msa_c,,ichor_c,gal1p_c,12mmyrsACP_c,indole_c
625,,,,,s17bp_c,,strch2_e,levantttr_e,14mtpalm2eACP_c,lpro_c
626,,,,,4ppan_c,,butACP_c,so3_c,apoC_Lys_btn_c,gncore1_rl_e
627,,,,,phpyr_c,,core2_rl_e,itp_c,6hmhptpp_c,drib_c
628,,,,,b2coa_c,,acgal_c,36dahx_c,ttdca_e,thymd_c
629,,,,,pro_L_e,,lcts_c,fadh2_c,core3_e,8mnonACP_c
630,,,,,copre6_c,,cdpdodec11eg_c,6pgl_c,amob_c,citr_L_c
631,,,,,gncore1_e,,altrn_c,ps161_c,ins_e,uri_e
632,,,,,5prdmbz_c,,fprica_c,pant_R_c,pphn_c,dhpt_c
633,,,,,srbL1p_c,,cdpdtdecg_c,25dhpp_c,4mtpent2eACP_c,copre3_c
634,,,,,pgpai15_c,,gcald_c,dgsn_c,ps160_c,fa6_c
635,,,,,dgdp_c,,acnam_e,15mtpalm2eACP_c,26dap_M_e,ugmda_c
636,,,,,dhnpt_c,,methf_c,sucr_c,prlp_c,stys_c
637,,,,,pgi16_c,,pg161_c,tagdp_D_c,14m3hpalmACP_c,12mmyrsACP_c
638,,,,,3php_c,,6mocACP_c,thf_c,10mtundec2eACP_c,14mtpalm2eACP_c
639,,,,,13dpg_c,,rib_D_c,pg140_c,ppcoa_c,6hmhptpp_c
640,,,,,g1p_c,,toct2eACP_c,aact_c,4h2oglt_c,ttdca_e
641,,,,,ddcaACP_c,,mmcoa_S_c,12mtmrs2eACP_c,acgam6p_c,core3_e
642,,,,,etha_c,,nac_e,2ahbut_c,chtbs_c,amob_c
643,,,,,glyc45tcaglc_c,,thdp_c,isobut_c,clpn160_c,ins_e
644,,,,,pgp180_c,,meoh_c,nac_c,gdpmann_c,pphn_c
645,,,,,,,4ppcys_c,levanb_e,udpgal_c,4mtpent2eACP_c
646,,,,,,,PGP_c,ocdcaACP_c,10fthf5glu_c,prlp_c
647,,,,,,,na1_c,6m3oocACP_c,26dap_LL_c,xu5p_L_c
648,,,,,,,8mtdec2eACP_c,appl_c,alaleu_c,14m3hpalmACP_c
649,,,,,,,rml1p_c,cdpdhdecg_c,alac_S_c,10mtundec2eACP_c
650,,,,,,,peptmet_L_c,cdpdodecg_c,3odecACP_c,ppcoa_c
651,,,,,,,melib_c,mlthf_c,3hpACPm_c,4h2oglt_c
652,,,,,,,9m3hdcaACP_c,hcys_L_c,5mhexACP_c,acgam6p_c
653,,,,,,,succ_c,urea_e,agam1b6agal_e,chtbs_c
654,,,,,,,dhna_c,3c4mop_c,4mpetz_c,clpn160_c
655,,,,,,,gtp_c,butACP_c,iasp_c,gdpmann_c
656,,,,,,,pe141_c,core2_rl_e,n8aspmd_c,udpgal_c
657,,,,,,,cdpddg_c,acgal_c,dtdp4d6dm_c,10fthf5glu_c
658,,,,,,,rmn_c,lcts_c,hepdp_c,26dap_LL_c
659,,,,,,,5apru_c,cdpdodec11eg_c,sucbz_c,alaleu_c
660,,,,,,,cspg_b_degr_e,altrn_c,ac_c,alac_S_c
661,,,,,,,h2s_c,fprica_c,acbdma14gapuc_c,hpyr_c
662,,,,,,,ile_L_c,cdpdtdecg_c,psi17_c,3odecACP_c
663,,,,,,,dtdp_c,gcald_c,gACPm_c,3hpACPm_c
664,,,,,,,achms_c,methf_c,na1_e,5mhexACP_c
665,,,,,,,pe180_c,pg161_c,din_c,agam1b6agal_e
666,,,,,,,lpro_c,6mocACP_c,histd_c,4mpetz_c
667,,,,,,,indole_c,rib_D_c,xan_c,iasp_c
668,,,,,,,gncore1_rl_e,toct2eACP_c,pa180_c,dtdp4d6dm_c
669,,,,,,,pa141_c,mmcoa_S_c,ru5p_D_c,sucbz_c
670,,,,,,,8mnonACP_c,nac_e,3dhq_c,ac_c
671,,,,,,,citr_L_c,thdp_c,alathr_c,acbdma14gapuc_c
672,,,,,,,thymd_c,meoh_c,12daihdglyc_c,gACPm_c
673,,,,,,,peai17_c,4ppcys_c,dctp_c,din_c
674,,,,,,,uri_e,PGP_c,4c2me_c,histd_c
675,,,,,,,dhpt_c,na1_c,u23ga_c,xan_c
676,,,,,,,fa6_c,8mtdec2eACP_c,indpyr_c,pa180_c
677,,,,,,,ugmda_c,rml1p_c,uri_c,ru5p_D_c
678,,,,,,,stys_c,peptmet_L_c,12dgr180_c,3dhq_c
679,,,,,,,12mmyrsACP_c,melib_c,dmphqno_c,alathr_c
680,,,,,,,kestopt_e,9m3hdcaACP_c,man_c,abt_c
681,,,,,,,14mtpalm2eACP_c,succ_c,uacmam_c,dctp_c
682,,,,,,,6hmhptpp_c,dhna_c,udpgalfur_c,pre4_c
683,,,,,,,apoC_Lys_btn_c,gtp_c,uamag_c,4c2me_c
684,,,,,,,ttdca_e,pe141_c,stcoa_c,u23ga_c
685,,,,,,,core3_e,rmn_c,ohpb_c,indpyr_c
686,,,,,,,pgpai17_c,5apru_c,25aics_c,uri_c
687,,,,,,,amob_c,cspg_b_degr_e,ttdca_c,dmphqno_c
688,,,,,,,no2_c,adcobhex_c,g6p_c,man_c
689,,,,,,,ins_e,ile_L_c,prbamp_c,uacmam_c
690,,,,,,,pphn_c,dtdp_c,mqn8_c,udpgalfur_c
691,,,,,,,4mtpent2eACP_c,achms_c,psai15_c,uamag_c
692,,,,,,,xylu_D_c,pe180_c,f1a_e,stcoa_c
693,,,,,,,ps160_c,indole_c,utp_c,pyam5p_c
694,,,,,,,prlp_c,lpro_c,udpg_c,ohpb_c
695,,,,,,,xu5p_L_c,gncore1_rl_e,5m3ohexACP_c,25aics_c
696,,,,,,,14m3hpalmACP_c,pa141_c,pai14_c,ttdca_c
697,,,,,,,10mtundec2eACP_c,8mnonACP_c,applp_c,4hpro_LT_e
698,,,,,,,ppcoa_c,citr_L_c,4mop_c,g6p_c
699,,,,,,,4h2oglt_c,thymd_c,2ommb_c,prbamp_c
700,,,,,,,acgam6p_c,peai17_c,pydx5p_c,mqn8_c
701,,,,,,,chtbs_c,uri_e,pgai17_c,f1a_e
702,,,,,,,pgpi16_c,dhpt_c,5m3hhexACP_c,utp_c
703,,,,,,,clpn160_c,indole_e,ade_c,5m3ohexACP_c
704,,,,,,,gdpmann_c,copre3_c,psi15_c,pai14_c
705,,,,,,,ha_pre1_e,fa6_c,cbl1_c,applp_c
706,,,,,,,udpgal_c,ugmda_c,adhlam_c,4mop_c
707,,,,,,,10fthf5glu_c,stys_c,uaaGgla_c,2ommb_c
708,,,,,,,26dap_LL_c,12mmyrsACP_c,6m3hocACP_c,pydx5p_c
709,,,,,,,alaleu_c,kestopt_e,fcl_L_c,pgai17_c
710,,,,,,,alac_S_c,14mtpalm2eACP_c,s17bp_c,5m3hhexACP_c
711,,,,,,,3odecACP_c,6hmhptpp_c,4ppan_c,ade_c
712,,,,,,,3hpACPm_c,apoC_Lys_btn_c,phpyr_c,cbl1_c
713,,,,,,,5mhexACP_c,ttdca_e,9mdcaACP_c,adhlam_c
714,,,,,,,agam1b6agal_e,core3_e,gncore1_e,uaaGgla_c
715,,,,,,,4mpetz_c,pgpai17_c,5prdmbz_c,6m3hocACP_c
716,,,,,,,iasp_c,amob_c,cmp_c,s17bp_c
717,,,,,,,dtdp4d6dm_c,no2_c,adphep_LD_c,4ppan_c
718,,,,,,,sucbz_c,ins_e,dgdp_c,phpyr_c
719,,,,,,,ac_c,pphn_c,dhnpt_c,9mdcaACP_c
720,,,,,,,psi17_c,4mtpent2eACP_c,pgi16_c,arab_L_c
721,,,,,,,gACPm_c,xylu_D_c,3php_c,copre6_c
722,,,,,,,Ser_Thr_e,ps160_c,13dpg_c,gncore1_e
723,,,,,,,4pasp_c,prlp_c,g1p_c,5prdmbz_c
724,,,,,,,na1_e,glygn4_e,ddcaACP_c,cmp_c
725,,,,,,,din_c,xu5p_L_c,pmACP_c,adphep_LD_c
726,,,,,,,galur_e,14m3hpalmACP_c,,dgdp_c
727,,,,,,,histd_c,10mtundec2eACP_c,,dhnpt_c
728,,,,,,,xan_c,ppcoa_c,,pgi16_c
729,,,,,,,pa180_c,malttr_c,,3php_c
730,,,,,,,ru5p_D_c,4h2oglt_c,,13dpg_c
731,,,,,,,3dhq_c,acgam6p_c,,g1p_c
732,,,,,,,pgp181_c,chtbs_c,,ddcaACP_c
733,,,,,,,alathr_c,pgpi16_c,,pmACP_c
734,,,,,,,dctp_c,clpn160_c,,
735,,,,,,,4c2me_c,gdpmann_c,,
736,,,,,,,u23ga_c,ha_pre1_e,,
737,,,,,,,indpyr_c,udpgal_c,,
738,,,,,,,uri_c,10fthf5glu_c,,
739,,,,,,,dmphqno_c,26dap_LL_c,,
740,,,,,,,man_c,alaleu_c,,
741,,,,,,,uacmam_c,alac_S_c,,
742,,,,,,,udpgalfur_c,hpyr_c,,
743,,,,,,,uamag_c,3odecACP_c,,
744,,,,,,,stcoa_c,3hpACPm_c,,
745,,,,,,,xyl_D_c,5mhexACP_c,,
746,,,,,,,pyam5p_c,agam1b6agal_e,,
747,,,,,,,ohpb_c,4mpetz_c,,
748,,,,,,,25aics_c,iasp_c,,
749,,,,,,,ttdca_c,dtdp4d6dm_c,,
750,,,,,,,g6p_c,ac_c,,
751,,,,,,,prbamp_c,psi17_c,,
752,,,,,,,mqn8_c,gACPm_c,,
753,,,,,,,psai15_c,na1_e,,
754,,,,,,,mana_c,din_c,,
755,,,,,,,utp_c,galur_e,,
756,,,,,,,galam6p_c,histd_c,,
757,,,,,,,5m3ohexACP_c,xan_c,,
758,,,,,,,pai14_c,pa180_c,,
759,,,,,,,4mop_c,ru5p_D_c,,
760,,,,,,,2ommb_c,3dhq_c,,
761,,,,,,,pydx5p_c,pgp181_c,,
762,,,,,,,pgai17_c,alathr_c,,
763,,,,,,,5m3hhexACP_c,dctp_c,,
764,,,,,,,succitr_L_c,4c2me_c,,
765,,,,,,,ade_c,pre4_c,,
766,,,,,,,cbl1_c,u23ga_c,,
767,,,,,,,psi15_c,indpyr_c,,
768,,,,,,,adhlam_c,uri_c,,
769,,,,,,,uaaGgla_c,dmphqno_c,,
770,,,,,,,6m3hocACP_c,man_c,,
771,,,,,,,s17bp_c,udpgalfur_c,,
772,,,,,,,4ppan_c,uamag_c,,
773,,,,,,,phpyr_c,stcoa_c,,
774,,,,,,,9mdcaACP_c,xyl_D_c,,
775,,,,,,,arab_L_c,malttr_e,,
776,,,,,,,pro_L_e,pyam5p_c,,
777,,,,,,,gncore1_e,ohpb_c,,
778,,,,,,,adphep_LD_c,25aics_c,,
779,,,,,,,pgpai15_c,ttdca_c,,
780,,,,,,,dgdp_c,g6p_c,,
781,,,,,,,rml_c,prbamp_c,,
782,,,,,,,acgalglcur_e,mqn8_c,,
783,,,,,,,dhnpt_c,psai15_c,,
784,,,,,,,pgi16_c,mana_c,,
785,,,,,,,xyl_D_e,utp_c,,
786,,,,,,,3php_c,galam6p_c,,
787,,,,,,,13dpg_c,udpg_c,,
788,,,,,,,g1p_c,5m3ohexACP_c,,
789,,,,,,,ddcaACP_c,pai14_c,,
790,,,,,,,pmACP_c,applp_c,,
791,,,,,,,pgp180_c,4mop_c,,
792,,,,,,,,2ommb_c,,
793,,,,,,,,pydx5p_c,,
794,,,,,,,,pgai17_c,,
795,,,,,,,,5m3hhexACP_c,,
796,,,,,,,,succitr_L_c,,
797,,,,,,,,psi15_c,,
798,,,,,,,,cbl1_c,,
799,,,,,,,,ade_c,,
800,,,,,,,,adhlam_c,,
801,,,,,,,,hspg_degr_6_e,,
802,,,,,,,,uaaGgla_c,,
803,,,,,,,,6m3hocACP_c,,
804,,,,,,,,fcl_L_c,,
805,,,,,,,,s17bp_c,,
806,,,,,,,,4ppan_c,,
807,,,,,,,,phpyr_c,,
808,,,,,,,,9mdcaACP_c,,
809,,,,,,,,arab_L_c,,
810,,,,,,,,copre6_c,,
811,,,,,,,,gncore1_e,,
812,,,,,,,,5prdmbz_c,,
813,,,,,,,,adphep_LD_c,,
814,,,,,,,,pgpai15_c,,
815,,,,,,,,dgdp_c,,
816,,,,,,,,rml_c,,
817,,,,,,,,acgalglcur_e,,
818,,,,,,,,dhnpt_c,,
819,,,,,,,,pgi16_c,,
820,,,,,,,,xyl_D_e,,
821,,,,,,,,3php_c,,
822,,,,,,,,13dpg_c,,
823,,,,,,,,g1p_c,,
824,,,,,,,,ddcaACP_c,,
825,,,,,,,,pmACP_c,,
826,,,,,,,,pgp180_c,,
